A05-A14,2020/11/10 00:00:00,1291
A05-A14,2021/08/19 00:00:00,1805
A60-A79,2021/09/08 00:00:00,822
A60-A79,2020/06/06 00:00:00,32
A35-A59,2021/06/01 00:00:00,1873
A15-A34,2022/01/04 00:00:00,25670
A15-A34,2022/02/10 00:00:00,69732
A15-A34,2020/10/11 00:00:00,865
unbekannt,2020/04/07 00:00:00,1
unbekannt,2021/11/15 00:00:00,19
A05-A14,2020/10/31 00:00:00,905
A80+,2021/11/30 00:00:00,1899
A35-A59,2022/04/13 00:00:00,61655
A15-A34,2022/02/20 00:00:00,20098
A00-A04,2020/08/30 00:00:00,16
A15-A34,2021/04/27 00:00:00,7544
unbekannt,2021/05/22 00:00:00,1
A00-A04,2020/12/28 00:00:00,207
A80+,2021/06/26 00:00:00,6
A35-A59,2020/09/04 00:00:00,494
A00-A04,2020/11/10 00:00:00,377
A60-A79,2021/10/21 00:00:00,1795
A35-A59,2020/06/21 00:00:00,91
A15-A34,2022/01/14 00:00:00,29978
A35-A59,2020/03/18 00:00:00,1880
A60-A79,2020/08/30 00:00:00,27
A05-A14,2022/01/24 00:00:00,31813
A00-A04,2021/08/29 00:00:00,176
A60-A79,2022/01/15 00:00:00,3538
A60-A79,2021/02/14 00:00:00,562
A00-A04,2022/07/01 00:00:00,577
A05-A14,2021/06/15 00:00:00,280
A05-A14,2020/07/04 00:00:00,22
A35-A59,2020/01/31 00:00:00,2
A60-A79,2020/03/03 00:00:00,16
A00-A04,2021/08/19 00:00:00,340
A00-A04,2020/10/31 00:00:00,279
A35-A59,2022/07/06 00:00:00,2075
A60-A79,2021/08/29 00:00:00,173
A60-A79,2021/01/17 00:00:00,1076
A35-A59,2021/10/16 00:00:00,2908
A05-A14,2022/04/17 00:00:00,3163
unbekannt,2021/12/04 00:00:00,12
A00-A04,2022/01/15 00:00:00,2712
unbekannt,2021/05/12 00:00:00,1
A05-A14,2022/03/02 00:00:00,29325
A80+,2020/10/25 00:00:00,358
A80+,2020/04/22 00:00:00,305
unbekannt,2022/05/12 00:00:00,38
A80+,2022/02/17 00:00:00,5660
A15-A34,2020/10/01 00:00:00,1176
A80+,2020/06/19 00:00:00,17
A15-A34,2022/04/07 00:00:00,51160
A05-A14,2022/05/16 00:00:00,7333
A00-A04,2021/10/31 00:00:00,178
A60-A79,2020/03/13 00:00:00,210
A00-A04,2020/07/21 00:00:00,17
A00-A04,2020/03/13 00:00:00,2
A05-A14,2021/05/16 00:00:00,512
A80+,2021/10/05 00:00:00,322
A35-A59,2021/05/02 00:00:00,2513
A00-A04,2020/09/28 00:00:00,30
A60-A79,2022/07/01 00:00:00,6298
